spbm,spmc,ppbm,lbbm,jxs,xxs,wsjj,hsjj,sj
9bd6e935,IF B.5,1000,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
43041474,宝姿女装正价,737,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
141f4cba,half Free 用品F,920,30601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
48779276,eplaza B,906,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ceed437b,eplaza 正价,906,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d27e67cb,OFF女装正价,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
63961ffc,scofield女装系列员购,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dffb96db,宝姿女装B,737,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d4b9b16f,吉列小家电系列正价,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f2d4577e,ELLE系列A,498,60403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8.97E+10,宝姿女装D.5,737,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
44da8bd0,宝姿女装D,737,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5.98E+89,法格大家电C,677,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6423f3e0,OFF女装B,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
bc8a0e94,Insun正价,694,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ec6e5562,芬迪诗内衣系列,179,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dd40bcba,象印小家电系列员购,604,91001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b90ea536,InsunA,694,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3047075d,InsunB.5,694,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
113571ee,小笑牛童装系列,292,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
3ab14053,InsunB,694,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3c810029,InsunC,694,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
29f451b7,OFF女装C,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
d1f2b557,小笑牛童装系列C,292,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
25b5cf04,Insun员购,694,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f1f3ae21,小笑牛童装系列D,292,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
2818b515,郡是童杂系列员购,729,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
552cf32a,素然A价,1066,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9174b857,郡是童杂系列F,729,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3e3623b2,OFF女装D,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
c163359a,素然D价,1066,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2732017a,23区女装系列正价,594,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cf43ee54,23区女装系列B.5,594,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8ace2c8b,纪梵希AACL111003B0 套西,418,50101,1.17,1.17,2937.6068 ,3437.0000 ,7900.0000 
d6aa0436,鑫鑫 C,944,90904,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f2d731cb,郡是童杂系列D,729,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
eb2e25ff,法格大家电A,677,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
962fb777,23区女装系列E,594,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a8848509,OFF女装E,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
8cf3ba65,尼维雅护肤品系列B,237,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
80eb3ee9,纪梵希AACLD10E04/DA/3B 毛衫,418,50101,1.17,1.17,1146.1538 ,1341.0000 ,2980.0000 
082bbe76,23区F卖,594,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8b898d48,23区女装系列A z,594,70101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
302ad423,怡木系列员购,458,90904,1.17,1.17,0.0000 ,0.0000 ,0.0000 
413ab80c,法格大家电B,677,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d3b41f2d,法格大家电正价,677,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d30b2c37,黛安芬内衣系列B,177,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3011ade4,富邑镶嵌系列C,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
33597015,纪梵希AACLD10204/E4/DA 毛衫,1,50101,1.17,1.17,1069.2308 ,1251.0000 ,2780.0000 
3f18ef99,黛安芬内衣系列E,177,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ffeac57b,黛安芬内衣系列4,177,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f455b2f0,OFF女装F,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
a00a89b9,富邑镶嵌系列D,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ecc8a57a,黛安芬内衣系列员购,177,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0fc97d77,纪梵希AACLD11E04/E4/B0 毛衫,1,50101,1.17,1.17,1223.0769 ,1431.0000 ,3180.0000 
dd24dca1,馨亭床用,352,90702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
aa2fb464,安莉芳内衣系列D,176,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5a9c956d,安莉芳内衣系列E,176,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8ed5f282,馨亭床用A,352,90702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
73ccbe73,纪梵希AACLD10D0C/DE/32 毛衫,1,50101,1.17,1.17,569.2308 ,666.0000 ,1480.0000 
0da89ca4,安莉芳内衣系列员购,176,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
50b96634,富邑镶嵌系列F,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f07a16f9,纪梵希AACLD11D04/34/E0  毛衫,418,50101,1.17,1.17,1146.1538 ,1341.0000 ,2980.0000 
f8e2aae2,安莉芳内衣B.5系列,176,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fd1aeed1,路逸莎美系列A,269,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
08ed79c7,纪梵希AACLD10A0E/BD  毛衫,418,50101,1.17,1.17,1184.6154 ,1386.0000 ,3080.0000 
a019e238,曼妮芬内衣系列,182,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5c1b3263,路逸莎美系列F,269,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
adbd0c11,富邑镶嵌系列员购,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3a06f411,恒源祥床用C,354,90702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
eb7892a5,路逸莎美系列正价,269,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
22cbe78e,路逸莎美系列B.5,269,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e01df4aa,OFF女装员购,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
63f6e59c,富邑K金系列正价,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dbbeba74,素然B,1066,60102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d67a0f3e,古杰狮服饰系列3折,362,50201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5fb4de42,恒源祥床用D,354,90702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
177cd66c,素然A,1066,60102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
385cb1d2,恒源祥床用F,354,90702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f91ff5b8,素然正价,1066,60102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6e64ca92,厚木系列B,494,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8c0f7907,路逸莎·美女装正价,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
88b703d0,郡是童杂系列正价,729,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a76928c4,南极人内衣B,353,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
af07cdb2,厚木系列C,494,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6bbe77f1,南极人内衣,353,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d8155be8,富邑K金系列B,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1d74966b,厚木系列F,494,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1.28E+76,厚木系列员购,494,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fabfd2c7,富邑K金系列C,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ea3329ca,南极人内衣D,353,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
877bd124,LACLOVER内衣C,465,70301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
115c05af,南极人内衣F,353,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
946591bf,富邑K金系列D,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
35b99709,LACLOVER内衣F,465,70301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9818936,LACLOVER内衣员购,465,70301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8718e25c,梦F娇床用品,294,90102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
595f3f9d,梦F娇床用品A,294,90102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
376a966b,爱慕内衣B,463,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d22a7cef,路逸莎·美女装B,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
4934ef19,富邑K金系列F,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3817c3e9,爱慕内衣E,463,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f2c1deaa,爱慕内衣F,463,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
931e1a40,梦F娇床用品D,294,90102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c22b2015,吉列小家电系列C,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7c14f4c9,路逸莎·美双倍积分,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
5992e11d,拉夏贝尔F买服饰,205,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b4d68acb,路逸莎·美女装B,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
4d129b42,路逸莎·美女装C,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
348b1fff,路逸莎·美女装C,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
65527214,路逸莎·美女装D,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
6c013ae5,富邑K金系列员购,341,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9c1d85b6,吉列小家电系列E,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3b7f357e,路逸莎·美女装员购,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
38f24536,吉列小家电系列F,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8498fca9,吉列小家电系列员购,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6e1b2c1d,玛丝菲尔裘皮大衣B,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cc440024,玛丝菲尔F卖,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e9f368d2,scofield女装系列E,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a1bef0f5,路逸莎·美女装D,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
40e4651d,玛丝菲尔皮草,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
43ec7e82,ELLE系列C,498,60403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0272f7fd,卡帝乐鳄鱼服装系列,142,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
b02695e0,玛丝菲尔裘皮大衣A,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1e66e53d,玛丝菲尔裘皮大衣C,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6d40e519,ELLE系列D,498,60403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
242febea,卡帝乐鳄鱼服装系列E,142,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
f35be198,玛丝菲尔淑女装系列A,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d2faaf32,卡帝乐鳄鱼服装系列员购,142,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
f653973c,路逸莎·美女装E,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
bdd84640,玛丝菲尔淑女装系列B,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a57ade92,玛丝菲尔淑女装系列C,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ee1d08b8,ELLE系列E,498,60403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
042dc92f,玛丝菲尔淑女装系列E,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
26c33e15,玛丝菲尔淑女装系列F,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1d504ea5,冬候鸟服装系列B,144,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
54d20e1d,冬候鸟服装系列C,144,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
66244736,纪梵希毛衫AACLD00400CD,418,50101,1.17,1.17,569.2308 ,666.0000 ,1480.0000 
89c9c2eb,ELLE系列F,498,60403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
820c5390,纪梵希毛衫AACLD0040030,418,50101,1.17,1.17,569.2308 ,666.0000 ,1480.0000 
459fc3ec,纪梵希毛衫AACLD01002EE,418,50101,1.17,1.17,646.1538 ,756.0000 ,1680.0000 
0325058c,路逸莎·美女装F,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
864ec161,ELLE系列员购,498,60403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1e7b00d7,纪梵希毛衫AACLD01002BD,418,50101,1.17,1.17,646.1538 ,756.0000 ,1680.0000 
e84bc30d,纪梵希毛衫AACLD01C0310,418,50101,1.17,1.17,761.5385 ,891.0000 ,1980.0000 
9e335556,scofield女装系列正价,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2db97b65,纪梵希毛衫AACLD00D00E0,418,50101,1.17,1.17,607.6923 ,711.0000 ,1580.0000 
7e329749,惠人 A,959,91001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6efae09c,纪梵希毛衫AACLD00D0030,418,50101,1.17,1.17,607.6923 ,711.0000 ,1580.0000 
fcc4409f,法格F,677,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
42b62c5a,路逸莎·美女装员购,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
2fff78ee,scofield女装系列A,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
713dadc8,纪梵希毛衫AACLD00A033E,418,50101,1.17,1.17,684.6154 ,801.0000 ,1780.0000 
8207ca1a,虎都服装系列B,155,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
3912d865,玛丝菲尔淑女装系列员购,334,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
bce244fa,虎都服装系列C,155,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
3950d425,纪梵希毛衫AACLD00A03B0,418,50101,1.17,1.17,684.6154 ,801.0000 ,1780.0000 
10b173d7,惠人 正价,959,91001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
bcc25c4c,scofield女装系列B,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2a681bd9,纪梵希AACL2001D4B0 单西,418,50101,1.17,1.17,2045.2991 ,2393.0000 ,5500.0000 
34b102eb,纪梵希AACL2201E0E0 单西,418,50101,1.17,1.17,2045.2991 ,2393.0000 ,5500.0000 
8a6732ae,韵魅袜品正价,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1c6d6391,Ahaus 员购,1132,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
919a1cac,scofield女装系列C,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
bc1fa325,Ahaus C,1132,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
971e866a,纪梵希AACL2102B1E4 单西,418,50101,1.17,1.17,2194.0171 ,2567.0000 ,5900.0000 
8fc437f3,纪梵希AACL2201DBCD 单西,418,50101,1.17,1.17,2045.2991 ,2393.0000 ,5500.0000 
9c1d14f8,Ahaus A,1132,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f461a069,Ahaus 正价,1002,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b40953c5,scofield女装系列D,499,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f9e7fc73,爱慕KIDSB.5,1140,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b1bb0eb5,纪梵希AACL111032E0 套西,418,50101,1.17,1.17,3160.6838 ,3698.0000 ,8500.0000 
12dec107,爱慕KIDSC,1140,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
76481ea5,纪梵希AACL111134E0 套西,418,50101,1.17,1.17,3681.1966 ,4307.0000 ,9900.0000 
9eebbea7,圣大保罗男杂系列F,117,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f9d04996,jorya员购,804,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7cd15554,joryaE,804,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
83e34b26,mia mia女装　正价,758,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
320daed2,joryaC,804,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e3edf7e9,韵魅袜品B,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7dd1c345,joryaB,804,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c2b880cc,joryaB.5,804,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
193210c0,mia mia女装 ９折,758,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
180c2774,惠人 B.5,959,91001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c671ef4b,expresso女装D,467,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
71a50972,mia mia女装 　　B.5,758,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a050c425,格劳艾伦 F,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
db5aacd0,金利莱服装系列1折,157,50304,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fda13626,马克华菲服装系列B,159,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
5ad90824,格劳艾伦 C,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
494c9a1f,格劳艾伦 B,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
016d585b,马克华菲服装系列C,159,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
ee72d3ff,宝飞龙杂件,160,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
5d828d5d,迈雅 员购,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d1da6a3e,韵魅袜品C,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
801b3010,自营商品系列,206,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
5bb7710b,迈雅 D,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ea67b9c9,迈雅 C,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1daf3612,韵魅袜品D,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f55c531a,金利莱服装系列2折,157,50304,1.17,1.17,0.0000 ,0.0000 ,0.0000 
739fb536,迈雅 正价,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fe9bc1b7,韵魅袜品E,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8c1bee9e,九月半孕妇装,299,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
f9fc80c9,九月半孕妇装A,299,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
184bf47c,九月半孕妇装B,299,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
85d6a395,九月半孕妇装D,299,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
74f5bdd1,九月半孕妇装E,299,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
a67af87f,九月半孕妇装F,299,91101,1.06,1.06,0.0000 ,0.0000 ,0.0000 
eb225fa0,韵魅袜品F,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5a3eb48a,ZIOZIA促销,736,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
94fd6385,集雅廊喜姆瓷娃0213D01B,756,90901,1.17,1.17,1047.8632 ,1226.0000 ,3970.0000 
8d20bb15,VJC 员购,1025,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e7e74efa,VJC F,1025,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
37211ab6,韵魅袜品员购,281,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
901ffec0,PH7饰品正价,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
25e57eaf,VJC B,1025,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0d7da751,PH7饰品A,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ac517e0f,PH7饰品B,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a1b4cc14,VJC A,1025,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
96a02bba,VJC 正价,1025,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b5d7770b,Emporio Armni B,1069,60401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
89f779d7,U2服装系列D,47,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
317c6090,林宝坚尼 D,1015,80901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
43882ca8,PH7饰品B.5,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a1d9f187,xlms女装正价,280,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
584caca7,林宝坚尼受卡B.5,1015,80901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3ae2798b,林宝坚尼B.5,1015,80901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d19bcebd,PH7饰品C,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dae322fc,PH7饰品D,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a4f37c2b,PH7饰品E,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dba09dfe,JEEP童装F,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ca38ac6c,PH7饰品F,760,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1db8d88f,xlms女装B,280,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e090b43c,JEEP童装D,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8380733c,JEEP童装C,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a368bd58,JEEP童装用品D,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e8568ee5,JEEP童装用品C,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5e30fb19,JEEP童装促销编码,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6c8145a3,哥比兔系列,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dd07af16,JEEP童装用品F,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a0af03c6,精典泰迪服装C,844,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
22d6c246,爱得利系列,247,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4c3abdf8,1类尿片,34,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9a551590,精典泰迪服装正价,844,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6cd04381,萨巴蒂尼促销-1,966,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c0b8676b,萨巴蒂尼 F,966,80702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0c22c83e,爱护系列,250,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cb4a9847,强生用品,251,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8cdaa8ac,萨巴蒂尼 C价,966,80702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
04c8e404,萨巴蒂尼 B价,966,80702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b430b80f,强生用品B,251,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
165f46e4,强生用品C,251,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
066985bd,萨巴蒂尼 A价,966,80702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b93d2fb9,xlms女装D,280,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a2eb8319,宾格员购,834,90701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8ac9edd1,C31 ROTC员购,962,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d22338c3,C31 ROTCF,962,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
19b1afbd,希菲尔女装F,640,60202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
13dc3e92,JEEP童装用品正价,801,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1e7adc18,xlms女装E,280,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
24e717a5,C31 ROTCB,962,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
383e56f2,宝马C,803,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ad1ce7d7,宝马D,803,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ae8d7d28,xlms女装F,280,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4679840c,C31 ROTCA（受卡）,962,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
030e1c56,宝马授卡A,803,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3fe5c57c,吉弗雷 员购,961,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
453745eb,宝马授卡B.5,803,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1f84d9c2,宝马授卡B,803,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7bcb38de,吉弗雷 D,961,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
baf806f8,吉弗雷 C,961,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a963f03e,U2服装系列C,47,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a000eaa9,宝马专柜B.5,803,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
86e0b5ae,吉弗雷 受卡A,961,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a13fe715,mia mia女装 　　B,758,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
25a48f76,吉弗雷 正价,961,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8226acba,xlms女装员购,280,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cffbc38b,mia mia女装 　C,758,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8cd672c5,jorya正价,804,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
