,kh,Count,Sum,Avg,Min,Max
16362,54df589d,14,15096.0,1078.2857142857142,69.0,5000.0
16363,54e159ae,15,49186.0,3279.0666666666666,45.0,39600.0
16364,54e2388a,2,1340.0,670.0,640.0,700.0
16365,54e2ebd6,32,144247.0,4507.71875,360.0,25270.0
16366,54e383c6,34,32926.0,968.4117647058823,80.0,3926.0
16367,54e3bcdd,2,1080.0,540.0,280.0,800.0
16368,54e4d417,1,2559.6,2559.6,2559.6,2559.6
16369,54e5b791,2,2229.0,1114.5,975.03,1253.97
16370,54e6dab2,3,9581.460000000001,3193.82,1659.14,4358.06
16371,54e7c1ee,1,980.0,980.0,980.0,980.0
16372,54eb545f,19,11065.0,582.3684210526316,4.76,1220.0
16373,54eb5559,1,300.0,300.0,300.0,300.0
16374,54ebaec1,5,2040.0,408.0,260.0,540.0
16375,54ebafa6,10,19269.0,1926.9,629.0,3852.0
16376,54ee6035,2,9950.0,4975.0,590.0,9360.0
16377,54eff1da,10,4217.2,421.71999999999997,55.0,1619.0
16378,54f1e970,68,65352.0,961.0588235294117,11.13,4012.0
16379,54f49df2,1,374.0,374.0,374.0,374.0
16380,54f4b70d,7,21486.0,3069.4285714285716,58.0,12364.0
16381,54f5d417,5,2750.0,550.0,200.0,1120.0
16382,54f6d8f5,5,14804.0,2960.8,1760.0,4122.0
16383,54f87066,196,245463.7,1252.3658163265306,1.0,10948.0
16384,54f9a190,1,460.0,460.0,460.0,460.0
16385,54fa3ec8,11,24583.0,2234.818181818182,714.0,5720.0
16386,54fbbbed,4,1090.0,272.5,151.0,511.0
16387,54fc3240,17,38409.200000000004,2259.364705882353,118.8,11104.0
16388,54fed480,1,4856.88,4856.88,4856.88,4856.88
16389,55018692,4,5572.0,1393.0,1080.0,1692.0
16390,5505d493,5,6650.0,1330.0,150.0,2600.0
16391,550ab2a2,1,1340.0,1340.0,1340.0,1340.0
16392,550bfc5c,1,663.0,663.0,663.0,663.0
16393,550d4557,4,1880.0,470.0,330.0,600.0
16394,550f98b9,12,9157.0,763.0833333333334,245.0,1430.0
16395,551017f3,7,3952.0,564.5714285714286,220.0,1894.0
16396,55102dc5,150,234525.07999999973,1563.5005333333315,25.81,13462.0
16397,55147969,7,3815.0,545.0,235.0,1080.0
16398,5515d6d2,16,17253.0,1078.3125,330.0,2350.0
16399,55167f55,1,24273.0,24273.0,24273.0,24273.0
16400,5516ce13,2,15750.0,7875.0,1990.0,13760.0
16401,55171f7c,8,4460.0,557.5,240.0,890.0
16402,5517b2a8,1,4080.0,4080.0,4080.0,4080.0
16403,5518796d,1,294.0,294.0,294.0,294.0
16404,5518f432,5,1980.0,396.0,100.0,720.0
16405,551a5cc0,8,7779.860000000001,972.4825000000001,181.0,2698.0
16406,551c603c,14,14675.0,1048.2142857142858,480.0,2650.0
16407,551d723a,21,26940.4,1282.8761904761905,288.0,3080.0
16408,5521f635,20,18965.0,948.25,100.0,2680.0
16409,55227d6f,19,18113.86,953.361052631579,30.6,1984.0
16410,5527d455,24,19097.8,795.7416666666667,90.0,2680.0
16411,5528eb20,3,3242.0,1080.6666666666667,380.0,1563.0
16412,55290539,1,670.0,670.0,670.0,670.0
16413,552a7076,2,4053.02,2026.51,1861.02,2192.0
16414,552a8199,4,49417.00000000001,12354.250000000002,2265.68,20994.08
16415,552beec9,2,6000.0,3000.0,2300.0,3700.0
16416,552ce9d3,1,750.0,750.0,750.0,750.0
16417,552d3ecc,58,129272.2,2228.8310344827587,185.0,15393.0
16418,553404ec,5,2883.0,576.6,330.0,690.0
16419,55347f90,12,10424.999999999998,868.7499999999999,220.0,1695.81
16420,553486de,17,12108.0,712.2352941176471,40.0,2258.0
16421,55354447,4,1055.0,263.75,195.0,325.0
16422,5535971d,1,1317.0,1317.0,1317.0,1317.0
16423,55370378,4,8039.0,2009.75,101.0,5166.0
16424,553708f5,11,20573.699999999997,1870.3363636363633,48.0,3690.0
16425,55378ff8,7,2925.0,417.85714285714283,195.0,670.0
16426,553bdfb6,87,82738.89999999998,951.0218390804596,90.0,3690.0
16427,553d8df7,17,34386.8,2022.7529411764708,495.0,5742.0
16428,553e3958,1,320.0,320.0,320.0,320.0
16429,553e73c3,1,399.0,399.0,399.0,399.0
16430,553eef7a,6,16703.0,2783.8333333333335,300.0,7032.0
16431,553f715c,5,3350.0,670.0,310.0,1500.0
16432,554139ed,13,10040.0,772.3076923076923,300.0,2500.0
16433,5541b86a,253,632956.9199999995,2501.806007905136,0.64,49000.0
16434,55422c5d,4,7992.0,1998.0,498.0,4998.0
16435,554900d6,24,63783.4,2657.641666666667,45.39,11200.0
16436,55496ae4,87,342671.80000000005,3938.756321839081,68.0,50000.0
16437,554c5049,23,23361.0,1015.695652173913,231.0,2800.0
16438,554d2df0,1,1860.0,1860.0,1860.0,1860.0
16439,554e2064,1,4705.0,4705.0,4705.0,4705.0
16440,5550eed9,26,10103.0,388.5769230769231,42.0,1790.0
16441,55516462,5,4693.0,938.6,32.14,1683.0
16442,555284da,18,5400.0,300.0,70.0,660.0
16443,55538006,2,2232.9,1116.45,0.9,2232.0
16444,55542727,12,12410.0,1034.1666666666667,282.0,3998.0
16445,555973ef,19,16190.0,852.1052631578947,270.0,4410.0
16446,555c02a7,1,3493.0,3493.0,3493.0,3493.0
16447,555e319e,14,7135.0,509.64285714285717,45.0,1990.0
16448,555e5bf6,11,14743.0,1340.2727272727273,131.35,4229.0
16449,555fc6ad,11,9708.6,882.6,390.0,2022.0
16450,555fff8f,15,22028.0,1468.5333333333333,320.0,4842.0
16451,55606032,1,349.0,349.0,349.0,349.0
16452,5561045a,9,5484.0,609.3333333333334,149.0,1090.0
16453,5561eb5e,11,19105.0,1736.8181818181818,9.0,5511.0
16454,55628d93,49,38234.2,780.2897959183673,25.0,2682.0
16455,5562bd19,1,2052.0,2052.0,2052.0,2052.0
16456,556344f9,1,968.4,968.4,968.4,968.4
16457,55635869,34,39928.0,1174.3529411764705,288.0,7740.0
16458,55637f42,1,3502.0,3502.0,3502.0,3502.0
16459,55651df9,1,3380.0,3380.0,3380.0,3380.0
16460,556535be,131,289427.38,2209.369312977099,100.0,13243.0
16461,556616b7,1,128.0,128.0,128.0,128.0
16462,55666b35,1,8248.0,8248.0,8248.0,8248.0
16463,55666b95,1,2159.0,2159.0,2159.0,2159.0
16464,556686a5,3,2400.0,800.0,600.0,960.0
16465,556887bf,20,13043.0,652.15,97.5,1791.0
16466,556b01f0,50,48262.3,965.2460000000001,32.0,5967.0
16467,556c68d1,2,15379.0,7689.5,19.0,15360.0
16468,556de34c,7,16865.0,2409.285714285714,1135.0,3511.0
16469,5571a3c7,3,1760.0,586.6666666666666,320.0,920.0
16470,5572328f,3,865.0,288.3333333333333,235.0,330.0
16471,5572fa39,1,240.0,240.0,240.0,240.0
16472,5573bfc1,9,10392.0,1154.6666666666667,640.0,1860.0
16473,557473a4,4,10058.0,2514.5,100.0,9400.0
16474,5574eb6e,1,1644.3,1644.3,1644.3,1644.3
16475,55754c9b,5,4490.0,898.0,450.0,1180.0
16476,5576e7d8,7,7508.0,1072.5714285714287,50.0,2388.0
16477,5579d8d5,6,14984.4,2497.4,932.4,4406.0
16478,557b0fcd,4,2665.0,666.25,20.0,1645.0
16479,557c9d22,1,1396.0,1396.0,1396.0,1396.0
16480,557f784e,4,53535.0,13383.75,109.0,26730.0
16481,5580d818,67,54442.590000000004,812.5759701492537,90.0,3459.7
16482,5581d0a6,1,320.0,320.0,320.0,320.0
16483,55828591,12,11385.0,948.75,252.0,1476.0
16484,5583160f,2,3270.6400000000003,1635.3200000000002,1291.64,1979.0
16485,55831a88,26,66366.5,2552.5576923076924,393.3,8999.0
16486,558355bd,1,3300.0,3300.0,3300.0,3300.0
16487,5583ea4a,5,3822.0,764.4,240.0,2142.0
16488,55845272,6,19363.0,3227.1666666666665,1512.0,6929.0
16489,5584bfdd,1,660.0,660.0,660.0,660.0
16490,558577d3,5,7414.0,1482.8,446.51,3200.0
16491,55871bd2,2,516.0,258.0,236.0,280.0
16492,55875c0a,1,8100.0,8100.0,8100.0,8100.0
16493,558a0b18,2,8613.0,4306.5,3582.0,5031.0
16494,558bc214,5,20720.0,4144.0,1080.0,15500.0
16495,558c186d,1,5265.0,5265.0,5265.0,5265.0
16496,558d7864,7,2470.0,352.85714285714283,250.0,520.0
16497,558e1a22,2,560.0,280.0,230.0,330.0
16498,558e6089,1,280.0,280.0,280.0,280.0
16499,558ed39e,3,1490.0,496.6666666666667,230.0,900.0
16500,558f080d,1,170.0,170.0,170.0,170.0
16501,55910535,1,190.0,190.0,190.0,190.0
16502,559109b7,17,31463.610000000004,1850.8005882352943,25.97,5920.0
16503,55911149,72,61684.5,856.7291666666666,30.0,4440.0
16504,5592113d,3,1909.0,636.3333333333334,115.71,1500.0
16505,55944c7a,6,1908.0,318.0,68.0,538.0
16506,5594a3d3,2,1220.0,610.0,280.0,940.0
16507,5594b538,11,20023.8,1820.3454545454545,409.5,4271.4
16508,55968281,3,24072.0,8024.0,4369.01,15200.0
16509,55987f78,123,484279.38999999984,3937.2308130081287,52.0,13608.0
16510,5598ce22,2,2160.0,1080.0,1080.0,1080.0
16511,55999cca,3,3450.0,1150.0,500.0,1800.0
16512,559af9d3,9,9999.0,1111.0,460.0,2448.0
16513,559b1eed,1,1272.04,1272.04,1272.04,1272.04
16514,559cb915,1,574.0,574.0,574.0,574.0
16515,559d9a10,4,9248.0,2312.0,1240.0,4212.0
16516,559e8dc5,2,1038.0,519.0,320.0,718.0
16517,55a11440,5,1908.0,381.6,159.0,580.0
16518,55a14430,1,430.0,430.0,430.0,430.0
16519,55a160ae,5,2460.0,492.0,250.0,650.0
16520,55a1714b,6,7340.000000000001,1223.3333333333335,818.68,2325.78
16521,55a1983c,5,3686.0,737.2,260.0,1596.0
16522,55a206da,3,870.0,290.0,180.0,390.0
16523,55a22c34,11,25522.0,2320.181818181818,840.0,5000.0
16524,55a6a7b5,3,2770.0,923.3333333333334,570.0,1100.0
16525,55a7255a,4,1725.0,431.25,300.0,770.0
16526,55a7a2a3,10,9926.2,992.6200000000001,200.0,4596.2
16527,55a82152,1,45300.0,45300.0,45300.0,45300.0
16528,55aa87ae,20,35318.0,1765.9,250.0,4161.0
16529,55ab24f9,1,310.0,310.0,310.0,310.0
16530,55ab4a2b,2,1910.0,955.0,230.0,1680.0
16531,55ad8d1b,1,1320.0,1320.0,1320.0,1320.0
16532,55ae3275,5,7460.0,1492.0,680.0,2680.0
16533,55af59c5,18,10347.5,574.8611111111111,157.5,1575.0
16534,55af8d92,13,8658.0,666.0,260.0,1580.0
16535,55afd337,16,11844.0,740.25,205.0,1988.0
16536,55b07e4b,20,7995.0,399.75,50.0,680.0
16537,55b13417,5,1820.0,364.0,300.0,550.0
16538,55b3656e,3,1320.0,440.0,270.0,575.0
16539,55b382d0,4,6864.0,1716.0,1256.0,2376.0
16540,55b558a5,4,4240.0,1060.0,213.33,2200.0
16541,55b5ef9d,5,13737.0,2747.4,850.0,4229.0
16542,55b63c35,1,4545.0,4545.0,4545.0,4545.0
16543,55b89acf,56,59262.4,1058.257142857143,100.0,3733.46
16544,55b8db89,4,1190.0,297.5,280.0,330.0
16545,55bbb61e,87,115797.5,1331.0057471264367,2.15,4950.0
16546,55bbe8f5,5,4088.0,817.6,595.0,1253.0
16547,55bd50be,1,5994.0,5994.0,5994.0,5994.0
16548,55c0f4d3,3,4998.0,1666.0,1298.0,2002.0
16549,55c1abdb,1,568.0,568.0,568.0,568.0
16550,55c2730c,7,2690.0,384.2857142857143,175.0,510.0
16551,55c6705f,17,12527.0,736.8823529411765,49.13,1971.0
16552,55c684aa,1,996.0,996.0,996.0,996.0
16553,55c6f105,1,980.0,980.0,980.0,980.0
16554,55c78b2a,2,2142.0,1071.0,966.0,1176.0
16555,55c95805,214,204079.47999999995,953.6424299065418,13.7,5009.76
16556,55cafe96,7,5404.0,772.0,176.0,2050.0
16557,55cc27ad,5,8502.0,1700.4,1221.0,2502.0
16558,55cc46d7,6,4613.799999999999,768.9666666666666,26.0,1583.1
16559,55cefa1a,1,990.0,990.0,990.0,990.0
16560,55cf194a,17,33028.28,1942.84,195.0,4485.0
16561,55cfe37a,2,10604.0,5302.0,2059.51,8544.49
16562,55d05999,3,2024.9,674.9666666666667,63.27,1880.0
16563,55d1aade,13,16848.3,1296.0230769230768,496.0,2751.0
16564,55d44169,3,2140.0,713.3333333333334,560.0,980.0
16565,55d493cd,80,49117.00000000001,613.9625000000001,12.72,2980.0
16566,55d7e6ac,15,14500.4,966.6933333333333,250.0,2380.0
16567,55d8e5c1,1,1550.0,1550.0,1550.0,1550.0
16568,55d8f448,5,10094.0,2018.8,440.0,4770.0
16569,55d9c94f,6,5743.0,957.1666666666666,486.0,2086.0
16570,55d9fc3f,3,6178.0,2059.3333333333335,799.0,4480.0
16571,55dad2f2,2,899.0,449.5,379.0,520.0
16572,55db2592,145,244009.06000000006,1682.8211034482763,12.6,11331.9
16573,55de80b0,2,3532.0,1766.0,1647.0,1885.0
16574,55ded477,2,1134.0,567.0,477.0,657.0
16575,55df6079,137,79800.18,582.4830656934306,5.65,6429.0
16576,55dff2e8,2,130.0,65.0,32.0,98.0
16577,55e116c3,4,1123.0,280.75,79.0,399.0
16578,55e1578f,3,1204.0,401.3333333333333,84.0,596.0
16579,55e1795a,1,1480.0,1480.0,1480.0,1480.0
16580,55e62bc3,2,1765.0,882.5,799.0,966.0
16581,55e91fdb,1,300.0,300.0,300.0,300.0
16582,55e9cced,25,28988.069999999996,1159.5227999999997,53.19,12695.25
16583,55ebfbc9,197,370107.43999999994,1878.7179695431469,0.9,16660.0
16584,55ec042b,1,310.0,310.0,310.0,310.0
16585,55ec2f53,7,4040.0,577.1428571428571,240.0,890.0
16586,55ec43a2,7,10210.0,1458.5714285714287,215.0,3184.0
16587,55ed8b71,8,10509.0,1313.625,195.0,2498.0
16588,55edaab5,5,12293.28,2458.656,265.0,9000.0
16589,55eeadca,13,49037.0,3772.076923076923,845.0,7096.0
16590,55f0f54b,3,7776.0,2592.0,1962.0,3222.0
16591,55f263b0,7,21164.0,3023.4285714285716,195.0,6291.0
16592,55f357a2,14,16649.0,1189.2142857142858,270.0,2680.0
16593,55f4a779,3,11036.0,3678.6666666666665,1100.0,5950.0
16594,55f57169,2,960.0,480.0,436.63,523.37
16595,55f5d005,36,49045.1,1362.3638888888888,39.6,9000.0
16596,55f75e70,7,2100.0,300.0,190.0,420.0
16597,55f7cf1a,8,4080.0,510.0,80.0,1250.0
16598,55f8c6ee,4,3116.4,779.1,352.8,1156.4
16599,55f938be,2,4296.0,2148.0,1898.0,2398.0
16600,55fd33b4,1,899.0,899.0,899.0,899.0
16601,55fddd97,3,1360.0,453.3333333333333,180.0,980.0
16602,55fe3530,1,1030.0,1030.0,1030.0,1030.0
16603,55ffc169,3,1065.0,355.0,250.0,505.0
16604,56013ffc,280,393477.93999999977,1405.2783571428563,23.13,23600.0
16605,5605b4e9,12,8548.0,712.3333333333334,2.51,3206.0
16606,56060cce,6,6271.0,1045.1666666666667,179.0,2492.0
16607,56061f6e,1,4680.0,4680.0,4680.0,4680.0
16608,5606b026,25,36693.00000000001,1467.7200000000003,89.0,6029.0
16609,560844d4,12,7142.0,595.1666666666666,4.76,2500.0
16610,560c107d,10,26584.0,2658.4,1699.0,4229.0
16611,560c3df1,4,3048.0,762.0,88.0,2609.0
16612,560dc6f2,8,6805.0,850.625,320.0,1740.0
16613,560dde10,1,295.0,295.0,295.0,295.0
16614,560f308d,2,2230.0,1115.0,350.0,1880.0
16615,5611a91a,2,4450.0,2225.0,1150.0,3300.0
16616,561211c0,4,1910.0,477.5,320.0,670.0
16617,5616fd9f,15,5935.0,395.6666666666667,85.0,650.0
16618,5617cecc,9,45390.0,5043.333333333333,780.0,30600.0
16619,56180b87,5,3018.0,603.6,378.0,950.0
16620,5618391c,1,562.0,562.0,562.0,562.0
16621,56199909,1,1680.0,1680.0,1680.0,1680.0
16622,56199d43,1,1708.0,1708.0,1708.0,1708.0
16623,5619ca0b,2,1845.0,922.5,895.0,950.0
16624,561babcb,8,10570.0,1321.25,1050.0,1750.0
16625,561dd401,1,1520.0,1520.0,1520.0,1520.0
16626,561e84bb,1,1260.0,1260.0,1260.0,1260.0
16627,5620474a,2,5590.0,2795.0,1190.0,4400.0
16628,5622133d,8,2450.0,306.25,60.0,491.15
16629,562466a2,5,5195.0,1039.0,560.0,1480.0
16630,56246e5d,9,11318.0,1257.5555555555557,570.0,2412.0
16631,5626c7a6,3,1332.0,444.0,310.0,590.0
16632,5626e49c,1,1782.0,1782.0,1782.0,1782.0
16633,5626f595,1,15750.0,15750.0,15750.0,15750.0
16634,562767d6,16,19250.0,1203.125,130.0,3800.0
16635,5628c19a,3,734.0,244.66666666666666,179.0,367.0
16636,562a5a48,26,18827.0,724.1153846153846,95.0,3750.0
16637,562a9f94,1,945.0,945.0,945.0,945.0
16638,562f03c5,1,780.0,780.0,780.0,780.0
16639,56309763,1,1803.0,1803.0,1803.0,1803.0
16640,56357f9d,5,2230.0,446.0,290.0,570.0
16641,5635948d,8,6570.0,821.25,480.0,1100.0
16642,5635d5c0,9,11206.0,1245.111111111111,280.0,1999.0
16643,5636790b,4,6579.0,1644.75,600.0,2470.0
16644,56393705,3,1538.6,512.8666666666667,294.0,627.2
16645,5639e8b8,2,2014.0,1007.0,126.0,1888.0
16646,5639f157,4,4100.0,1025.0,4.76,2900.0
16647,563ac82d,4,1338.0,334.5,200.0,450.0
16648,563adabd,2,6992.0,3496.0,3252.0,3740.0
16649,563c6ded,2,8498.0,4249.0,3399.0,5099.0
16650,563d4f3e,1,480.0,480.0,480.0,480.0
16651,563fc8f9,2,450.0,225.0,155.0,295.0
16652,56424283,5,2890.0,578.0,330.0,1180.0
16653,5645b2ed,6,13257.0,2209.5,980.0,3237.0
16654,5646401,34,15943.0,468.9117647058824,85.0,1080.0
16655,56465c9b,9,5479.0,608.7777777777778,390.0,899.0
16656,5648776a,1,1688.0,1688.0,1688.0,1688.0
16657,5648c51b,1,279.0,279.0,279.0,279.0
16658,564914b6,2,990.0,495.0,390.0,600.0
16659,56497a3d,12,12670.0,1055.8333333333333,599.0,2224.0
16660,564dc236,2,5374.0,2687.0,1343.0,4031.0
16661,564e53dc,6,7837.0,1306.1666666666667,268.0,2499.0
16662,564f0306,1,30000.0,30000.0,30000.0,30000.0
16663,564fba9f,3,1402.0,467.3333333333333,190.0,717.0
16664,5650fa41,20,5053.879999999999,252.69399999999996,9.79,1417.0
16665,565163d6,51,47071.2,922.9647058823529,50.0,4410.0
16666,5653cce1,2,260.0,130.0,92.64,167.36
16667,565441cf,4,5160.0,1290.0,540.0,3300.0
16668,5657f4cb,6,5761.0,960.1666666666666,570.0,2200.0
16669,565a27e1,23,9270.599999999999,403.06956521739124,40.0,2239.0
16670,565a3734,2,1410.0,705.0,560.0,850.0
16671,565d103c,6,12314.0,2052.3333333333335,180.0,4482.0
16672,565d7478,1,1980.0,1980.0,1980.0,1980.0
16673,565ec032,6,4055.0,675.8333333333334,265.0,1080.0
16674,565f1bf6,11,8383.0,762.0909090909091,67.43,4188.0
16675,56622152,2,1975.0,987.5,895.0,1080.0
16676,56636a1a,29,62334.0,2149.448275862069,25.0,6282.0
16677,5664c055,3,5148.0,1716.0,1199.0,2250.0
16678,56652ad5,4,5197.0,1299.25,680.0,2879.0
16679,56678234,6,21927.2,3654.5333333333333,790.0,15180.0
16680,566a398f,8,11941.0,1492.625,410.0,4446.0
16681,566a7311,1,700.0,700.0,700.0,700.0
16682,566f8efd,1,680.0,680.0,680.0,680.0
16683,567117f2,3,2077.6,692.5333333333333,294.0,1195.6
16684,56716a9b,1,940.0,940.0,940.0,940.0
16685,56722399,1,1540.0,1540.0,1540.0,1540.0
16686,5672bbc4,2,19937.0,9968.5,407.0,19530.0
16687,567322b4,4,1040.0,260.0,100.0,380.0
16688,56732950,1,1370.0,1370.0,1370.0,1370.0
16689,567461df,1,300.0,300.0,300.0,300.0
16690,5674d482,1,1095.0,1095.0,1095.0,1095.0
16691,5678cd24,3,4914.0,1638.0,1232.0,2086.0
16692,5678dbf2,7,15870.0,2267.1428571428573,98.0,14032.0
16693,567b903e,7,11324.0,1617.7142857142858,28.0,5040.0
16694,567ee325,4,11568.0,2892.0,825.0,4932.0
16695,567f043c,12,7649.000000000001,637.4166666666667,270.0,1480.0
16696,567fc39d,2,3183.0,1591.5,1359.0,1824.0
16697,568244ce,3,33263.0,11087.666666666666,1500.0,29888.0
16698,56841f18,1,1782.0,1782.0,1782.0,1782.0
16699,568431f8,50,81763.0,1635.26,70.0,9880.0
16700,56859af1,3,960.0,320.0,300.0,360.0
16701,5685e362,5,10354.0,2070.8,110.0,7272.0
16702,568669b2,4,11484.0,2871.0,1296.0,6300.0
16703,5688d9c0,12,5918.0,493.1666666666667,240.0,1300.0
16704,5688fea1,1,300.0,300.0,300.0,300.0
16705,56893105,9,4326.0,480.6666666666667,234.0,684.0
16706,568bb807,9,29338.0,3259.777777777778,399.0,9744.0
16707,568c01c6,2,490.0,245.0,230.0,260.0
16708,568c6364,4,1410.0,352.5,190.0,600.0
16709,568e31e7,426,744489.31,1747.627488262911,59.73,51192.0
16710,568e4582,2,630.0,315.0,280.0,350.0
16711,568f7ed5,34,19146.0,563.1176470588235,43.0,4699.0
16712,56913784,7,4040.0,577.1428571428571,450.0,850.0
16713,569277ee,2,1920.0,960.0,750.0,1170.0
16714,5692dec6,5,12168.0,2433.6,1782.0,2736.0
16715,56954771,1,1979.0,1979.0,1979.0,1979.0
16716,5696f0e3,29,15285.0,527.0689655172414,175.0,1975.0
16717,56974dea,7,5073.9,724.842857142857,239.0,1548.9
16718,5699ba6f,11,12413.0,1128.4545454545455,40.0,2632.0
16719,569bd01e,70,123491.70000000001,1764.167142857143,1.0,8100.0
16720,569c3b71,6,1934.0,322.3333333333333,158.0,750.0
16721,569d7166,1,480.0,480.0,480.0,480.0
16722,56a14a53,4,7050.0,1762.5,215.0,3384.0
16723,56a28122,1,1968.0,1968.0,1968.0,1968.0
16724,56a35eb6,2,225.0,112.5,100.0,125.0
16725,56a3f49f,3,4310.0,1436.6666666666667,480.0,2980.0
16726,56a71c8e,9,21373.0,2374.777777777778,394.2,6552.0
16727,56a866e9,4,8251.0,2062.75,1176.0,2952.0
16728,56a99a28,2,367.0,183.5,179.0,188.0
16729,56ab57d2,5,1366.0,273.2,210.0,373.33
16730,56abb11b,36,35696.0,991.5555555555555,149.0,6451.0
16731,56ac8475,17,9605.0,565.0,40.0,2475.0
16732,56ae9ef9,13,3622.5,278.65384615384613,78.0,709.0
16733,56b0a7b0,2,1050.0,525.0,310.0,740.0
16734,56b1eb7b,8,10190.0,1273.75,320.0,2800.0
16735,56b60360,3,1810.0,603.3333333333334,450.0,800.0
16736,56b93ae2,3,3943.0,1314.3333333333333,1216.0,1416.0
16737,56b9662e,2,1300.0,650.0,620.0,680.0
16738,56bb2911,92,156793.94,1704.2819565217392,18.0,24120.0
16739,56bd1958,1,218.0,218.0,218.0,218.0
16740,56bd2b21,1,559.0,559.0,559.0,559.0
16741,56bdd9f4,1,750.0,750.0,750.0,750.0
16742,56be5a1d,7,3221.0,460.14285714285717,160.0,873.0
16743,56beae72,1,340.0,340.0,340.0,340.0
16744,56bf0c38,26,42520.9,1635.4192307692308,14.39,5410.8
16745,56c08a73,14,10089.0,720.6428571428571,129.0,2500.0
16746,56c09daf,1,1941.0,1941.0,1941.0,1941.0
16747,56c10dc4,38,55998.5,1473.6447368421052,43.45,3038.0
16748,56c5b771,12,8805.8,733.8166666666666,190.0,2160.0
16749,56c7bb74,5,4534.0,906.8,150.0,3354.0
16750,56c8b65d,5,2310.0,462.0,200.0,980.0
16751,56ca9577,1,3804.0,3804.0,3804.0,3804.0
16752,56cabe01,31,41411.299999999996,1335.848387096774,25.2,11142.0
16753,56cca389,1,382.0,382.0,382.0,382.0
16754,56cd40b7,5,1241.0,248.2,139.0,552.0
16755,56cdf534,2,2080.0,1040.0,300.0,1780.0
16756,56ce3645,2,1525.0,762.5,695.0,830.0
16757,56cfecb5,5,2559.0,511.8,223.4,680.0
16758,56d0770d,2,1898.0,949.0,840.0,1058.0
16759,56d24431,1,330.0,330.0,330.0,330.0
16760,56d5940c,1,503.1,503.1,503.1,503.1
16761,56da5c0c,1,65.0,65.0,65.0,65.0
16762,56da75e1,2,1994.0,997.0,796.0,1198.0
16763,56dbd9c6,3,8314.0,2771.3333333333335,1252.0,3710.0
16764,56de0d96,2,1146.0,573.0,430.0,716.0
16765,56dee0f6,3,680.0,226.66666666666666,195.0,255.0
16766,56dee88a,6,11640.0,1940.0,802.94,3467.23
16767,56df288f,15,22019.0,1467.9333333333334,441.0,2861.0
16768,56df7bba,1,1180.0,1180.0,1180.0,1180.0
16769,56e45519,1,398.0,398.0,398.0,398.0
16770,56e7ab3a,2,4015.0,2007.5,1250.0,2765.0
16771,56e816fe,2,900.0,450.0,320.0,580.0
16772,56e9628c,4,8766.0,2191.5,1808.0,2646.0
16773,56ec60c4,11,3485.0,316.8181818181818,77.6,530.0
16774,56ecc3b8,1,510.0,510.0,510.0,510.0
16775,56ed107c,2,1140.0,570.0,560.0,580.0
16776,56ee86fb,1,320.0,320.0,320.0,320.0
16777,56eec2d7,2,970.0,485.0,330.0,640.0
16778,56ef69ad,5,5439.8,1087.96,106.2,3520.8
16779,56f0e2be,6,42209.600000000006,7034.933333333334,155.15,12286.26
16780,56f4a4c5,3,5200.0,1733.3333333333333,750.0,3000.0
16781,56f7faba,6,3710.0,618.3333333333334,93.0,1180.0
16782,56f8a2cb,22,21471.650000000005,975.9840909090912,216.0,4489.65
16783,56f903f3,8,12290.2,1536.275,154.25,3312.0
16784,56fa3b60,2,620.0,310.0,300.0,320.0
16785,56fa864f,1,1250.0,1250.0,1250.0,1250.0
16786,56fd619c,12,4990.0,415.8333333333333,69.0,980.0
16787,57021c5d,4,4120.0,1030.0,680.0,1530.0
16788,570380d6,3,468.0,156.0,96.0,186.0
16789,570567ba,2,2686.0,1343.0,1003.0,1683.0
16790,57065c75,1,5112.0,5112.0,5112.0,5112.0
16791,570e5417,13,8905.199999999999,685.0153846153845,300.0,1480.0
16792,571128de,11,9958.6,905.3272727272728,250.0,1935.0
16793,57127d91,1,1420.0,1420.0,1420.0,1420.0
16794,57128762,5,2529.0,505.8,243.0,828.0
16795,57145fce,4,4801.0,1200.25,330.0,3416.0
16796,5714f962,2,3400.0,1700.0,1700.0,1700.0
16797,57154857,2,15691.0,7845.5,7478.0,8213.0
16798,57154fbb,1,2250.0,2250.0,2250.0,2250.0
16799,571c5dae,1,1980.0,1980.0,1980.0,1980.0
16800,571c6152,10,17513.0,1751.3,195.0,6975.0
16801,571fbf69,5,3100.0,620.0,20.0,980.0
16802,57202ea7,2,1170.0,585.0,520.0,650.0
16803,5721f21f,2,950.0,475.0,320.0,630.0
16804,57221ffa,3,1760.0,586.6666666666666,450.0,660.0
16805,57233568,3,1450.0,483.3333333333333,320.0,750.0
16806,572390c0,2,1898.0,949.0,832.08,1065.92
16807,5724f0da,2,2864.0,1432.0,1156.0,1708.0
16808,5725022f,1,2367.0,2367.0,2367.0,2367.0
16809,5727784b,2,545.0,272.5,125.0,420.0
16810,57298a76,2,2500.0,1250.0,850.0,1650.0
16811,572b9cdd,2,7590.0,3795.0,2190.0,5400.0
16812,572c7ace,5,3140.0,628.0,295.0,1080.0
16813,572e81e7,7,8924.0,1274.857142857143,110.0,4860.0
16814,57320f43,1,137.2,137.2,137.2,137.2
16815,57332d03,4,16239.0,4059.75,880.0,12350.0
16816,5734b3e5,5,6762.0,1352.4,680.0,1782.0
16817,57359662,38,23295.900000000005,613.0500000000002,14.0,2996.0
